Start,End,Label,Start Sample,End Sample
1.105833,1.113086,PSW,12191.81029810298,12271.783875338753
1.112741,1.122067,PSW,12267.975609756097,12370.798780487805
1.181825,1.191497,PSW,13029.628726287263,13136.260162601626
1.191497,1.205314,PSW,13136.260162601626,13288.59078590786
1.212913,1.224657,PSW,13372.372628726287,13501.853658536585
1.233293,1.246419,PSW,13597.06029810298,13741.774390243903
1.244692,1.256091,PSW,13722.733062330622,13848.405826558266
1.260927,1.268526,PSW,13901.721544715447,13985.503387533876
1.300650,1.317230,PSW,14339.672086720868,14522.468834688347
1.392532,1.406003,PSW,15352.670731707316,15501.193089430893
1.412221,1.419475,PSW,15569.7418699187,15649.71544715447
1.419475,1.429837,PSW,15649.71544715447,15763.963414634145
1.429837,1.442618,PSW,15763.963414634145,15904.869241192413
1.446763,1.460580,PSW,15950.56842818428,16102.899051490514
1.498231,1.506521,PSW,16518.0,16609.39837398374
1.843652,1.856778,PSW,20326.265582655826,20470.97967479675
1.860232,1.874394,PSW,20509.062330623306,20665.201219512193
1.875430,1.886138,PSW,20676.62601626016,20794.682249322494
1.886829,1.894429,PSW,20802.298780487807,20886.080623306232
1.956950,1.973530,PSW,21575.37669376694,21758.17344173442
1.979057,1.991837,PSW,21819.10569105691,21960.011517615174
1.991837,2.003927,PSW,21960.011517615174,22093.30081300813
1.772840,1.781476,PSW,19545.57113821138,19640.777777777777
1.780785,1.790111,PSW,19633.161246612464,19735.984417344174
1.788730,1.801165,PSW,19720.751355013548,19857.84891598916
1.808764,1.817054,PSW,19941.630758807587,20033.02913279133
1.729317,1.738298,PSW,19065.72967479675,19164.7445799458
1.622237,1.629836,PSW,17885.167344173442,17968.94918699187
1.584586,1.593567,PSW,17470.066395663955,17569.081300813006
1.593567,1.604275,PSW,17569.081300813006,17687.13753387534
1.643308,1.649525,PSW,18117.471544715445,18186.02032520325
1.650216,1.661615,PSW,18193.636856368565,18319.309620596207
1.636399,1.644689,Fibrillation,18041.30623306233,18132.70460704607
1.662306,1.672668,Fibrillation,18326.926151761516,18441.174119241194
1.375261,1.382169,PSW,15162.257452574526,15238.422764227642
2.550758,2.559621,PSW,28122.111788617887,28219.823170731706
2.516671,2.524852,PSW,27746.298780487807,27836.493902439026
2.524852,2.532692,PSW,27836.493902439026,27922.93089430894
2.532692,2.542577,PSW,27922.93089430894,28031.916666666664
2.586550,2.601889,PSW,28516.71544715447,28685.831300813006
2.612115,2.619274,PSW,28798.575203252032,28877.49593495935
2.619274,2.625409,PSW,28877.49593495935,28945.142276422765
2.625409,2.632568,PSW,28945.142276422765,29024.06300813008
2.173752,2.181592,PSW,23965.619918699187,24052.056910569107
2.181592,2.191818,PSW,24052.056910569107,24164.80081300813
2.121257,2.133188,PSW,23386.86788617886,23518.40243902439
2.133188,2.146141,PSW,23518.40243902439,23661.21138211382
2.044220,2.051378,PSW,22537.530487804877,22616.451219512193
2.051378,2.062286,PSW,22616.451219512193,22736.71138211382
2.081375,2.093647,PSW,22947.166666666668,23082.459349593497
2.429066,2.437929,PSW,26780.459349593497,26878.170731707316
2.403841,2.413386,PSW,26502.357723577235,26607.585365853658
2.387820,2.396001,PSW,26325.725609756097,26415.920731707316
2.370777,2.377935,PSW,26137.81910569106,26216.739837398374
2.361573,2.371458,PSW,26036.349593495936,26145.335365853658
2.348961,2.358846,PSW,25897.298780487807,26006.28455284553
2.318623,2.331235,PSW,25562.825203252032,25701.87601626016
2.296125,2.306011,PSW,25314.78861788618,25423.774390243903
2.234427,2.249085,PSW,24634.567073170732,24796.166666666668
2.695629,2.707219,PSW,29719.317073170732,29847.09349593496
2.712673,2.718809,PSW,29907.223577235774,29974.869918699187
3.160766,3.171505,PSW,34847.45257452574,34965.84823848239
3.179224,3.194661,PSW,35050.94512195122,35221.13888888889
3.205064,3.216809,PSW,35335.834688346884,35465.32994579946
3.235602,3.244999,PSW,35672.522357723574,35776.11856368564
3.246006,3.254060,PSW,35787.218157181574,35876.01490514905
3.254731,3.263792,PSW,35883.41463414634,35983.310975609755
3.266141,3.277551,PSW,36009.21002710027,36135.0054200542
3.283927,3.290639,PSW,36205.30284552845,36279.300135501355
2.735575,2.748328,PSW,30159.72425474255,30300.31910569106
3.088950,3.100696,PSW,34055.681571815716,34185.1768292683
3.100696,3.111435,PSW,34185.1768292683,34303.57249322493
3.111435,3.125194,PSW,34303.57249322493,34455.26693766938
3.055727,3.065459,PSW,33689.394986449865,33796.69105691057
3.035927,3.049351,PSW,33471.10298102981,33619.09756097561
2.990958,3.004382,PSW,32975.32113821138,33123.31571815718
3.009080,3.019819,PSW,33175.11382113821,33293.50948509485
2.943305,2.953372,PSW,32449.940379403793,32560.93631436314
2.917464,2.929881,PSW,32165.05081300813,32301.945799457993
2.839608,2.848333,PSW,31306.682249322494,31402.878726287265
2.851353,2.860414,PSW,31436.177506775068,31536.073848238484
2.868804,2.879543,PSW,31628.570460704606,31746.966124661245
2.804707,2.815781,PSW,30921.896341463413,31043.9918699187
2.858065,2.869475,Fibrillation,31510.174796747968,31635.970189701897
3.276209,3.285605,PSW,36120.20596205962,36223.80216802168
