Start,End,Label,Start Sample,End Sample
3.200064,3.205314,Fibrillation,35280.71205962059,35338.58807588076
2.794451,2.801100,Fibrillation,30808.825203252032,30882.13482384824
2.895942,2.902241,Fibrillation,31927.761517615174,31997.21273712737
3.397446,3.407245,Fibrillation,37456.85027100271,37564.88550135501
3.020880,3.028230,Fibrillation,33305.210704607045,33386.23712737128
2.948787,2.954386,Fibrillation,32510.380081300813,32572.114498644987
3.009331,3.017031,PSW,33177.88346883469,33262.76829268293
2.972235,2.978884,PSW,32768.89295392954,32842.20257452574
2.978184,2.982734,PSW,32834.48577235772,32884.644986449865
3.117822,3.123771,PSW,34373.98780487805,34439.58062330623
3.126571,3.133570,PSW,34470.44783197832,34547.615853658535
2.822448,2.828048,PSW,31117.4972899729,31179.231707317074
2.828048,2.833997,PSW,31179.231707317074,31244.824525745258
3.056227,3.065676,PSW,33694.90921409214,33799.08604336043
2.964885,2.972585,PSW,32687.86653116531,32772.75135501355
2.812299,2.819299,Fibrillation,31005.603658536587,31082.771680216803
2.815099,2.820698,PSW,31036.47086720867,31098.205284552845
3.083175,3.089124,PSW,33992.006097560974,34057.59891598916
3.441904,3.450438,Fibrillation,37946.99593495935,38041.08401084011
3.566204,3.573254,Fibrillation,39317.40921409214,39395.134146341465
3.569544,3.575481,PSW,39354.22628726287,39419.67886178862
4.258577,4.263400,PSW,46950.81571815718,47003.99593495935
4.264143,4.271935,PSW,47012.17750677507,47098.08401084011
4.396235,4.404769,PSW,48468.497289972904,48562.58536585366
4.467105,4.473784,PSW,49249.83739837399,49323.471544715445
4.471929,4.477494,PSW,49303.017615176155,49364.37940379404
4.434453,4.440761,PSW,48889.84823848239,48959.39159891599
4.440761,4.447068,PSW,48959.39159891599,49028.93495934959
3.861928,3.868236,PSW,42577.765582655826,42647.30894308943
3.868236,3.874915,PSW,42647.30894308943,42720.9430894309
4.130937,4.139100,PSW,45543.58536585366,45633.582655826554
4.150602,4.156539,PSW,45760.39701897019,45825.849593495936
3.999958,4.005894,PSW,44099.53794037941,44164.99051490515
4.005894,4.013686,PSW,44164.99051490515,44250.89701897019
3.994392,3.999958,PSW,44038.176151761516,44099.53794037941
3.522792,3.528358,PSW,38838.787262872625,38900.149051490516
4.216278,4.222585,Fibrillation,46484.466124661245,46554.00948509485
4.291971,4.299763,Fibrillation,47318.9864498645,47404.892953929535
4.420353,4.427032,Fibrillation,48734.39837398374,48808.0325203252
4.477494,4.484173,Fibrillation,49364.37940379404,49438.0135501355
4.506065,4.511259,Fibrillation,49679.36991869919,49736.64092140921
3.906454,3.915359,Fibrillation,43068.659891598916,43166.838753387536
3.918327,3.927604,Fibrillation,43199.56504065041,43301.834688346884
3.933169,3.940961,Fibrillation,43363.19647696477,43449.10298102981
3.779927,3.788832,Fibrillation,41673.70189701897,41771.88075880759
3.790687,3.798108,Fibrillation,41792.334688346884,41874.150406504064
3.801448,3.809240,Fibrillation,41910.9674796748,41996.87398373984
3.797737,3.804045,PSW,41870.05962059621,41939.60298102981
3.806642,3.811837,PSW,41968.238482384826,42025.50948509485
3.715736,3.722786,PSW,40965.99593495935,41043.72086720867
3.736886,3.745420,PSW,41199.170731707316,41293.25880758808
3.684939,3.693102,Fibrillation,40626.460704607045,40716.45799457995
3.699410,3.706831,Fibrillation,40786.00135501355,40867.81707317073
4.165073,4.171752,Fibrillation,45919.9376693767,45993.571815718155
4.144295,4.149489,PSW,45690.85365853659,45748.12466124661
4.032981,4.039289,Fibrillation,44463.617886178865,44533.161246612464
4.038175,4.045596,Fibrillation,44520.88888888889,44602.70460704607
4.074538,4.081588,Fibrillation,44921.78590785908,44999.5108401084
3.509805,3.518710,Fibrillation,38695.60975609756,38793.78861788618
3.651916,3.656369,Fibrillation,40262.38075880759,40311.4701897019
3.655256,3.660821,Fibrillation,40299.19783197832,40360.55962059621
3.603309,3.611843,PSW,39726.48780487805,39820.575880758806
3.538005,3.543942,Fibrillation,39006.50948509485,39071.96205962059
3.532810,3.538376,PSW,38949.238482384826,39010.60027100271
3.527616,3.532810,Fibrillation,38891.9674796748,38949.238482384826
4.528409,4.537158,PSW,49925.71544715447,50022.170731707316
4.254281,4.259384,PSW,46903.449864498645,46959.71544715447
4.546271,4.552104,Fibrillation,50122.644986449865,50186.9485094851
4.568508,4.576163,Fibrillation,50367.80216802168,50452.20054200542
4.650527,4.655995,Fibrillation,51272.07046070461,51332.355013550135
4.655266,4.660734,PSW,51324.317073170736,51384.60162601626
4.771664,4.777200,PSW,52607.59620596206,52668.639566395665
4.969686,4.977828,PSW,54790.79403794038,54880.56368563686
4.998021,5.004861,PSW,55103.192411924116,55178.59891598916
5.072606,5.080422,PSW,55925.482384823845,56011.661246612464
5.169663,5.174874,PSW,56995.53658536586,57052.9891598916
5.162823,5.168686,PSW,56920.13008130081,56984.76422764228
5.174548,5.180411,PSW,57049.39837398374,57114.0325203252
4.873932,4.881423,PSW,53735.10298102981,53817.69105691057
4.858950,4.867744,PSW,53569.92682926829,53666.87804878049
4.712061,4.718575,PSW,51950.482384823845,52022.29810298103
4.718575,4.727369,PSW,52022.29810298103,52119.249322493226
4.942002,4.949819,Fibrillation,54485.57723577236,54571.756097560974
4.929626,4.935162,Fibrillation,54349.12737127372,54410.170731707316
4.803256,4.808467,Fibrillation,52955.90243902439,53013.355013550135
4.796416,4.800976,Fibrillation,52880.49593495935,52930.766937669374
5.057298,5.064138,Fibrillation,55756.71544715447,55832.12195121951
5.136116,5.141653,PSW,56625.68563685637,56686.728997289974
5.186599,5.191159,Fibrillation,57182.25745257453,57232.528455284555
5.190507,5.197021,Fibrillation,57225.34688346884,57297.16260162601
5.193113,5.198650,PSW,57254.0731707317,57315.11653116531
5.238059,5.244573,Fibrillation,57749.60162601626,57821.417344173446
5.363509,5.368988,PSW,59132.68970189702,59193.100948509484
5.368988,5.374756,PSW,59193.100948509484,59256.69173441734
5.267185,5.274395,PSW,58070.723577235774,58150.21205962059
5.274395,5.282182,PSW,58150.21205962059,58236.05962059621
5.330632,5.338707,Fibrillation,58770.22222222222,58859.249322493226
5.312175,5.320827,Fibrillation,58566.73170731707,58662.117886178865
5.386003,5.392637,Fibrillation,59380.69376693767,59453.82317073171
5.443105,5.448008,Fibrillation,60010.24254742547,60064.294715447155
5.453199,5.460409,PSW,60121.526422764226,60201.01490514905
5.449450,5.454930,PSW,60080.192411924116,60140.60365853659
5.748635,5.753872,PSW,63378.70460704607,63436.439024390245
5.753872,5.761399,PSW,63436.439024390245,63519.43224932249
5.651756,5.660593,PSW,62310.617886178865,62408.044715447155
5.686777,5.692995,PSW,62696.716802168026,62765.276422764226
5.557169,5.562733,PSW,61267.78997289973,61329.13279132791
5.563060,5.569933,PSW,61332.74119241192,61408.517615176155
5.551605,5.556841,PSW,61206.44715447155,61264.181571815716
5.614445,5.624591,PSW,61899.260162601626,62011.12059620596
5.628518,5.636701,PSW,62054.42140921409,62144.63143631436
5.595462,5.604626,Fibrillation,61689.97289972899,61791.0081300813
5.571242,5.576806,Fibrillation,61422.95121951219,61484.29403794038
5.533931,5.540149,Fibrillation,61011.59349593496,61080.15311653117
5.681867,5.687431,Fibrillation,62642.59078590786,62703.933604336045
5.699214,5.706414,Fibrillation,62833.83604336043,62913.22086720867
5.413487,5.420688,PSW,59683.70189701897,59763.086720867206
6.315548,6.323366,PSW,69628.92140921409,69715.11720867209
6.321490,6.328370,PSW,69694.43021680217,69770.2825203252
5.843953,5.850833,PSW,64429.59078590786,64505.4430894309
6.222668,6.229548,PSW,68604.91531165311,68680.76761517616
6.229235,6.235489,PSW,68677.31978319783,68746.27642276423
6.133540,6.138856,PSW,67622.28319783197,67680.89634146342
6.129162,6.134165,PSW,67574.0135501355,67629.17886178862
6.032841,6.040972,PSW,66512.081300813,66601.72493224932
5.936208,5.943714,PSW,65446.70121951219,65529.44918699187
5.943714,5.950594,PSW,65529.44918699187,65605.3014905149
5.957786,5.964979,PSW,65684.60162601626,65763.90176151761
5.980928,5.986558,PSW,65939.74119241192,66001.80216802168
5.977488,5.982805,Fibrillation,65901.8150406504,65960.42818428185
6.080689,6.086631,Fibrillation,67039.59959349594,67105.10840108401
6.098514,6.103518,Fibrillation,67236.12601626017,67291.29132791328
6.205780,6.214224,Fibrillation,68418.73238482384,68511.82384823848
6.275519,6.282086,Fibrillation,69187.59891598916,69260.00338753387
6.212348,6.217038,PSW,68491.13685636857,68542.85433604335
5.826753,5.831444,Fibrillation,64239.96002710027,64291.67750677507
5.830193,5.835510,Fibrillation,64277.88617886179,64336.499322493226
5.823626,5.828317,PSW,64205.48170731707,64257.19918699187
5.815495,5.821437,PSW,64115.83807588076,64181.34688346883
6.006259,6.011263,PSW,66219.01558265583,66274.18089430894
6.975924,6.987798,PSW,76909.57181571815,77040.47696476965
6.411934,6.422323,PSW,70691.57723577236,70806.11924119241
6.360359,6.371861,PSW,70122.95799457995,70249.77235772357
6.879823,6.888357,PSW,75850.05826558266,75944.14634146342
6.886873,6.893552,PSW,75927.78319783197,76001.41734417345
6.791143,6.798935,PSW,74872.36043360434,74958.26693766938
6.693558,6.700979,PSW,73796.4837398374,73878.29945799458
6.700237,6.707658,PSW,73870.11788617886,73951.93360433604
6.633449,6.640127,PSW,73133.77642276423,73207.41056910569
6.599312,6.610073,PSW,72757.42411924119,72876.05691056911
6.507664,6.513230,PSW,71747.0,71808.36178861788
6.511374,6.517311,PSW,71787.9078590786,71853.36043360434
6.332901,6.339580,Fibrillation,69820.23983739837,69893.87398373983
6.387445,6.395237,Fibrillation,70421.58536585367,70507.4918699187
6.462396,6.470559,Fibrillation,71247.92411924119,71337.92140921409
7.021563,7.027500,Fibrillation,77412.73848238483,77478.19105691057
6.839750,6.848655,Fibrillation,75408.25338753387,75506.43224932249
6.868692,6.878339,Fibrillation,75727.33468834689,75833.69512195123
6.968132,6.975182,Fibrillation,76823.66531165311,76901.39024390244
6.713595,6.721387,Fibrillation,74017.3861788618,74103.29268292683
6.721387,6.729550,Fibrillation,74103.29268292683,74193.28997289973
6.544026,6.552932,Fibrillation,72147.8970189702,72246.07588075881
6.571484,6.577421,Fibrillation,72450.61517615177,72516.06775067751
6.587810,6.593747,Fibrillation,72630.60975609756,72696.0623306233
6.903570,6.912847,PSW,76111.86856368564,76214.13821138212
6.426776,6.433826,PSW,70855.20867208672,70932.93360433604
6.423065,6.430115,Fibrillation,70814.30081300813,70892.02574525746
6.768881,6.776672,PSW,74626.91327913279,74712.81978319783
6.786320,6.792999,Fibrillation,74819.18021680217,74892.81436314364
6.731034,6.736599,PSW,74209.65311653116,74271.01490514906
6.736599,6.742536,PSW,74271.01490514906,74336.4674796748
6.142554,6.149604,PSW,67721.66666666667,67799.39159891599
7.037518,7.047165,PSW,77588.64227642276,77695.0027100271
7.047165,7.052731,PSW,77695.0027100271,77756.36449864498
