Start,End,Label,Start Sample,End Sample
1.094646,1.100146,PSW,12068.479674796748,12129.109756097561
1.100724,1.106224,PSW,12135.4918699187,12196.121951219513
1.106224,1.114039,PSW,12196.121951219513,12282.280487804877
1.127932,1.138930,PSW,12435.451219512195,12556.711382113821
1.141535,1.155428,PSW,12585.430894308942,12738.601626016261
1.164401,1.173663,PSW,12837.524390243903,12939.638211382113
1.178873,1.185240,PSW,12997.077235772358,13067.280487804877
0.994501,1.000289,PSW,10964.373983739837,11028.19512195122
1.249785,1.264546,PSW,13778.886178861789,13941.630081300813
1.265415,1.271782,PSW,13951.20325203252,14021.40650406504
1.283649,1.296095,PSW,14152.239837398374,14289.455284552845
1.296095,1.307383,PSW,14289.455284552845,14413.90650406504
1.308252,1.316356,PSW,14423.479674796748,14512.829268292684
1.317514,1.325907,PSW,14525.59349593496,14618.134146341465
1.325907,1.336327,PSW,14618.134146341465,14733.012195121952
1.337774,1.347036,PSW,14748.967479674797,14851.081300813008
1.345879,1.351957,PSW,14838.317073170732,14905.329268292684
1.368455,1.381769,PSW,15087.219512195123,15234.0081300813
1.408976,1.416212,PSW,15533.967479674797,15613.743902439024
1.461943,1.473231,PSW,16117.930894308944,16242.382113821139
1.473231,1.482783,PSW,16242.382113821139,16347.68699186992
1.487124,1.498991,PSW,16395.552845528455,16526.386178861787
1.505070,1.513753,PSW,16593.398373983742,16689.130081300813
1.514911,1.523015,PSW,16701.89430894309,16791.243902439026
1.524173,1.537197,PSW,16804.0081300813,16947.60569105691
1.537197,1.549064,PSW,16947.60569105691,17078.439024390245
1.598269,1.611872,PSW,17620.918699186994,17770.89837398374
1.438788,1.447182,PSW,15862.646341463415,15955.18699186992
1.228946,1.237339,PSW,13549.130081300813,13641.670731707316
2.177583,2.197585,PSW,24007.859078590787,24228.38482384824
2.203488,2.221195,PSW,24293.457994579945,24488.677506775068
2.240541,2.259560,PSW,24701.972899728997,24911.653116531164
2.321862,2.335634,PSW,25598.53658536585,25750.37398373984
2.356620,2.372688,PSW,25981.745257452574,26158.88888888889
2.370065,2.381213,PSW,26129.967479674797,26252.88346883469
2.381213,2.392362,PSW,26252.88346883469,26375.79945799458
2.392362,2.406134,PSW,26375.79945799458,26527.636856368565
2.054946,2.067078,PSW,22655.783197831977,22789.544715447155
2.078883,2.086425,PSW,22919.691056910568,23002.840108401084
2.086425,2.100853,PSW,23002.840108401084,23161.90785907859
2.117576,2.127085,PSW,23346.28184281843,23451.121951219513
2.127085,2.141513,PSW,23451.121951219513,23610.18970189702
1.621453,1.634241,PSW,17876.52032520325,18017.51219512195
1.610304,1.619157,PSW,17753.60433604336,17851.214092140923
1.647357,1.662113,PSW,18162.119241192413,18324.80216802168
1.688018,1.696215,PSW,18610.40108401084,18700.780487804877
1.726711,1.741139,PSW,19036.9918699187,19196.059620596207
1.766388,1.775569,PSW,19474.428184281842,19575.653116531164
1.775569,1.788357,PSW,19575.653116531164,19716.644986449865
1.819836,1.838527,PSW,20063.70189701897,20269.766937669378
1.850660,1.857218,PSW,20403.528455284555,20475.831978319784
1.855906,1.868039,PSW,20461.371273712735,20595.132791327913
1.872302,1.878204,PSW,20642.130081300813,20707.20325203252
1.878204,1.881483,PSW,20707.20325203252,20743.355013550135
1.880499,1.887057,PSW,20732.50948509485,20804.81300813008
1.887057,1.900502,PSW,20804.81300813008,20953.035230352303
1.926734,1.943129,PSW,21242.249322493226,21423.0081300813
1.941162,1.955590,PSW,21401.317073170732,21560.38482384824
1.964116,1.984118,PSW,21654.37940379404,21874.90514905149
1.997234,2.010678,PSW,22019.51219512195,22167.734417344174
2.010678,2.016909,PSW,22167.734417344174,22236.422764227642
2.298581,2.309730,PSW,25341.859078590787,25464.775067750677
2.285792,2.293990,PSW,25200.867208672087,25291.246612466122
2.844988,2.856673,PSW,31366.0,31494.829268292684
2.856673,2.866086,PSW,31494.829268292684,31598.60840108401
2.426593,2.439901,PSW,26753.19647696477,26899.91869918699
2.439901,2.454508,PSW,26899.91869918699,27060.955284552845
2.488265,2.502872,PSW,27433.128726287265,27594.165311653116
2.538901,2.545068,PSW,27991.38888888889,28059.38211382114
2.545068,2.556104,PSW,28059.38211382114,28181.054200542007
2.613232,2.620373,PSW,28810.886178861787,28889.61517615176
2.620373,2.629137,PSW,28889.61517615176,28986.237127371274
2.681071,2.693730,PSW,29558.811653116532,29698.37669376694
2.693730,2.708336,PSW,29698.37669376694,29859.41327913279
2.715802,2.729435,PSW,29941.72086720867,30092.021680216803
2.731382,2.751182,PSW,30113.49322493225,30331.78726287263
2.796624,2.807985,PSW,30832.78997289973,30958.040650406503
2.807985,2.819670,PSW,30958.040650406503,31086.869918699187
2.903739,2.916073,PSW,32013.724932249323,32149.71138211382
2.916073,2.925486,PSW,32149.71138211382,32253.49051490515
2.975473,2.989755,PSW,32804.59349593496,32962.0514905149
2.991702,3.011178,PSW,32983.523035230355,33198.238482384826
3.033899,3.047207,PSW,33448.739837398374,33595.46205962059
3.065709,3.080964,PSW,33799.44173441734,33967.63550135501
3.086807,3.097843,PSW,34032.050135501355,34153.72222222222
3.097194,3.111151,PSW,34146.56504065041,34300.444444444445
3.111151,3.129977,PSW,34300.444444444445,34508.002710027096
3.136144,3.151725,PSW,34575.99593495935,34747.76829268293
3.148479,3.166656,PSW,34711.982384823845,34912.38346883469
3.179639,3.194895,PSW,35055.52710027101,35223.72086720867
3.219564,3.231573,PSW,35495.69376693767,35628.10162601626
3.269226,3.280911,PSW,36043.218157181574,36172.04742547426
3.280586,3.294544,PSW,36168.46883468835,36322.34823848239
3.305580,3.323432,PSW,36444.02032520325,36640.84281842818
2.775202,2.784939,Fibrillation,30596.60298102981,30703.960704607045
2.508065,2.515531,PSW,27651.422764227642,27733.730352303523
2.515855,2.522347,PSW,27737.308943089432,27808.880758807587
2.522347,2.531760,PSW,27808.880758807587,27912.659891598916
2.562596,2.575904,PSW,28252.62601626016,28399.348238482384
2.644717,2.661271,PSW,29158.00948509485,29340.51761517615
3.339444,3.349925,PSW,36817.37737127371,36932.92547425474
3.349202,3.364381,PSW,36924.95663956639,37092.30216802168
3.367995,3.382812,PSW,37132.14634146341,37295.50745257453
3.382812,3.403773,PSW,37295.50745257453,37526.60365853659
3.421120,3.441359,PSW,37717.85569105691,37940.983062330626
3.495568,3.517975,PSW,38538.64566395664,38785.67953929539
3.558090,3.568571,PSW,39227.949864498645,39343.49796747968
3.568571,3.585556,PSW,39343.49796747968,39530.765582655826
3.584111,3.598928,PSW,39514.827913279136,39678.189024390245
3.612300,3.636152,PSW,39825.61246612466,40088.58401084011
3.636875,3.660005,PSW,40096.55284552846,40351.555555555555
3.700843,3.718912,PSW,40801.794715447155,41001.015582655826
3.731200,3.748186,PSW,41136.48577235772,41323.75338753388
3.748186,3.768063,PSW,41323.75338753388,41542.89634146341
3.825525,3.836367,PSW,42176.418699186994,42295.95121951219
3.836367,3.849377,PSW,42295.95121951219,42439.39024390244
3.849377,3.866002,PSW,42439.39024390244,42622.67344173442
3.894913,3.917682,PSW,42941.42682926829,43192.44512195122
3.938281,3.950569,PSW,43419.55691056911,43555.02710027101
3.950569,3.964663,PSW,43555.02710027101,43710.41937669377
3.964663,3.983456,PSW,43710.41937669377,43917.60907859079
3.984179,3.998996,PSW,43925.577913279136,44088.939024390245
3.997551,4.007308,PSW,44073.00135501355,44180.58062330623
4.007308,4.013452,PSW,44180.58062330623,44248.31571815718
4.013452,4.022849,PSW,44248.31571815718,44351.91056910569
4.026824,4.044894,PSW,44395.7391598916,44594.96002710027
4.072360,4.095851,PSW,44897.77574525745,45156.76287262872
4.090069,4.108139,PSW,45093.01219512195,45292.23306233062
4.122594,4.145724,PSW,45451.60975609756,45706.61246612466
4.192706,4.211498,PSW,46224.58672086721,46431.776422764226
4.214390,4.239326,PSW,46463.65176151761,46738.57655826558
3.806371,3.813960,Fibrillation,41965.2445799458,42048.917344173446
4.259821,4.276460,PSW,46964.53319783198,47147.9783197832
4.285334,4.301234,PSW,47245.81571815718,47421.10772357724
4.306410,4.330814,PSW,47478.17953929539,47747.232384823845
4.355588,4.368160,PSW,48020.36178861788,48158.9647696477
4.374076,4.385538,PSW,48224.18970189702,48350.563008130084
4.394782,4.410681,PSW,48452.476964769645,48627.7689701897
4.420295,4.432867,PSW,48733.75948509485,48872.36246612466
4.435085,4.453203,PSW,48896.821815718155,49096.57317073171
4.480935,4.502381,PSW,49402.31504065041,49638.7554200542
4.502381,4.520129,PSW,49638.7554200542,49834.43021680217
4.523087,4.550079,PSW,49867.042682926825,50164.63143631436
4.566349,4.584097,PSW,50344.0,50539.67479674797
4.646586,4.661746,PSW,51228.61314363144,51395.75203252032
4.661746,4.677275,PSW,51395.75203252032,51566.9674796748
4.679124,4.691696,PSW,51587.35027100271,51725.95325203252
4.691696,4.711293,PSW,51725.95325203252,51942.0108401084
4.756773,4.776370,PSW,52443.42750677507,52659.48509485095
4.791530,4.810388,PSW,52826.62398373984,53034.528455284555
4.809648,4.833312,PSW,53026.37533875339,53287.27506775068
4.873616,4.895062,PSW,53731.61991869919,53968.06029810298
4.916138,4.924642,PSW,54200.424119241194,54294.18495934959
4.924272,4.940172,PSW,54290.10840108401,54465.400406504064
4.940172,4.958660,PSW,54465.400406504064,54669.2283197832
4.990089,5.001182,PSW,55015.73577235772,55138.0325203252
5.052208,5.077721,PSW,55700.59756097561,55981.88008130081
5.095100,5.111739,PSW,56173.4783197832,56356.92344173442
5.185873,5.209167,PSW,57174.25135501355,57431.07452574526
5.209537,5.239487,PSW,57435.15108401084,57765.35230352303
5.243555,5.256866,PSW,57810.194444444445,57956.95054200542
5.256866,5.272026,PSW,57956.95054200542,58124.08943089431
5.311590,5.335994,PSW,58560.28116531165,58829.33401084011
5.394785,5.405138,PSW,59477.50677506775,59591.650406504064
5.440634,5.466517,PSW,59983.0,60268.35907859079
5.533443,5.550822,PSW,61006.216124661245,61197.81436314363
5.550822,5.565242,PSW,61197.81436314363,61356.800135501355
5.565242,5.576705,PSW,61356.800135501355,61483.17344173442
5.576705,5.597781,PSW,61483.17344173442,61715.53726287263
5.629210,5.648067,PSW,62062.044715447155,62269.94918699187
5.648067,5.660639,PSW,62269.94918699187,62408.55216802168
5.660639,5.678757,PSW,62408.55216802168,62608.30352303523
5.697245,5.717951,PSW,62812.13143631436,63040.418699186994
5.768978,5.785986,PSW,63602.9837398374,63790.5054200542
5.820374,5.841080,PSW,64169.62533875339,64397.91260162601
5.839231,5.856980,PSW,64377.5298102981,64573.20460704607
5.876946,5.902829,PSW,64793.338753387536,65078.69783197832
5.947939,5.965318,PSW,65576.0379403794,65767.6361788618
5.169234,5.184763,PSW,56990.80623306233,57162.0216802168
5.295320,5.307153,PSW,58380.91260162601,58511.36246612466
5.350044,5.359288,PSW,58984.24322493225,59086.15718157181
6.540510,6.559559,PSW,72109.13279132791,72319.14634146342
6.571681,6.594194,PSW,72452.79132791328,72700.9891598916
6.601813,6.625018,PSW,72784.99457994581,73040.82926829268
6.645799,6.666233,PSW,73269.9349593496,73495.22222222222
6.688745,6.710218,PSW,73743.42005420054,73980.16260162601
5.978396,5.990518,PSW,65911.82384823848,66045.46883468835
5.990518,6.006450,PSW,66045.46883468835,66221.11653116532
6.007143,6.020996,PSW,66228.75338753387,66381.49051490515
6.029309,6.046279,PSW,66473.13279132791,66660.23577235773
6.069831,6.091997,PSW,66919.88888888889,67164.26829268293
6.096845,6.122821,PSW,67217.72628726288,67504.10840108401
6.166460,6.187241,PSW,67985.23035230352,68214.33604336044
6.197977,6.212178,PSW,68332.70731707317,68489.26287262872
6.210792,6.222914,PSW,68473.9891598916,68607.63414634146
6.321275,6.335822,PSW,69692.06775067751,69852.44173441734
6.384656,6.399203,PSW,70390.84010840108,70551.21409214092
6.409593,6.427603,PSW,70665.76693766938,70864.32520325202
6.427603,6.445613,PSW,70864.32520325202,71062.88346883468
6.445959,6.468817,PSW,71066.70189701897,71318.71815718157
6.275905,6.284563,PSW,69191.85365853658,69287.31436314363
6.284563,6.292875,PSW,69287.31436314363,69378.9566395664
6.297378,6.314349,PSW,69428.59620596207,69615.69918699187
6.665540,6.674199,PSW,73487.58536585365,73583.04607046071
0.899852,0.916195,PSW,9920.869241192411,10101.050135501355
0.733165,0.738751,PSW,8083.1463414634145,8144.737804878048
0.738751,0.745136,PSW,8144.737804878048,8215.128048780487
1.358753,1.366710,PSW,14980.257452574526,15067.984417344174
3.206075,3.218212,PSW,35346.98509485095,35480.79336043361
6.807003,6.817309,PSW,75047.20867208672,75160.84010840108
6.817309,6.831444,PSW,75160.84010840108,75316.67750677507
6.867959,6.885922,PSW,75719.25745257453,75917.30081300813
6.883272,6.893284,PSW,75888.081300813,75998.46612466125
6.892990,6.904475,PSW,75995.21951219512,76121.83739837399
6.932450,6.957186,PSW,76430.26558265582,76702.9810298103
6.977799,6.997824,PSW,76930.24390243902,77151.0135501355
6.970732,6.983394,PSW,76852.32520325202,76991.9295392954
6.962192,6.971026,PSW,76758.17344173441,76855.57181571815
6.761064,6.774316,PSW,74540.73712737128,74686.83468834689
6.773727,6.783150,PSW,74680.34146341463,74784.23306233062
7.183078,7.199323,PSW,79193.43970189702,79372.54200542005
7.204216,7.214394,PSW,79426.48848238483,79538.69715447155
7.060555,7.076213,PSW,77842.61991869919,78015.24864498645
7.088152,7.102244,PSW,78146.87804878049,78302.24390243902
7.129645,7.144716,PSW,78604.34417344173,78770.49932249323
7.152349,7.166637,PSW,78854.65582655827,79012.1795392954
7.003599,7.020627,PSW,77214.68292682926,77402.41666666667
