Start,End,Label,Start Sample,End Sample
5.140142,5.148495,Fibrillation,56670.07452574526,56762.15853658537
5.267894,5.281372,Fibrillation,58078.54132791328,58227.13143631436
4.891092,4.898306,PSW,53924.29674796748,54003.823848238484
5.277196,5.284789,PSW,58181.08943089431,58264.80216802168
5.284789,5.295229,PSW,58264.80216802168,58379.90718157182
5.117933,5.129322,PSW,56425.2147696477,56550.783875338755
5.553680,5.569227,PSW,61229.327913279136,61400.734417344174
5.332626,5.351389,PSW,58792.20325203252,58999.07317073171
5.462899,5.490241,PSW,60228.471544715445,60529.91056910569
5.512221,5.524373,Fibrillation,60772.243902439026,60906.21680216802
5.408217,5.418045,Fibrillation,59625.59349593496,59733.9539295393
5.521156,5.529377,PSW,60870.75338753388,60961.382113821135
5.414829,5.422691,PSW,59698.49051490515,59785.17886178862
5.990179,6.003766,PSW,66041.73170731707,66191.5243902439
6.015439,6.030556,PSW,66320.21951219512,66486.89024390244
5.858714,5.872684,PSW,64592.329268292684,64746.34146341463
5.683810,5.695483,Fibrillation,62664.01219512195,62792.707317073175
5.877659,5.891246,Fibrillation,64801.19512195122,64950.98780487805
5.695675,5.712514,PSW,62794.817073170736,62980.4756097561
6.191484,6.202760,PSW,68261.11246612466,68385.4295392954
6.205056,6.219256,PSW,68410.75338753387,68567.30081300813
6.422640,6.437466,PSW,70809.61246612466,70973.06639566396
6.363964,6.376284,PSW,70162.70325203252,70298.53116531165
6.339950,6.355611,Fibrillation,69897.95392953929,70070.61653116532
6.038215,6.056173,Fibrillation,66571.32113821138,66769.30758807588
6.183340,6.193781,Fibrillation,68171.32791327914,68286.43631436315
6.517024,6.539158,Fibrillation,71850.19241192412,72094.22222222222
6.669016,6.676322,Fibrillation,73525.90582655827,73606.45799457995
6.583219,6.599710,PSW,72579.99322493224,72761.81097560975
6.640208,6.660040,PSW,73208.30013550135,73426.94173441734
6.736025,6.752517,PSW,74264.68428184281,74446.50203252032
6.888766,6.904457,PSW,75948.64634146342,76121.64634146342
6.976600,6.989996,Fibrillation,76917.0243902439,77064.70731707317
6.839777,6.851259,Fibrillation,75408.5487804878,75535.13414634146
6.859567,6.869725,PSW,75626.73577235773,75738.72764227643
6.876408,6.883626,PSW,75812.40650406505,75891.97967479675
7.062460,7.076360,PSW,77863.62601626017,78016.87804878049
7.078232,7.099617,PSW,78037.5081300813,78273.28048780488
7.478403,7.499254,PSW,82449.39837398374,82679.27642276423
7.297430,7.314806,PSW,80454.17479674798,80645.73983739837
7.414247,7.436167,Fibrillation,81742.081300813,81983.74796747968
7.286738,7.296628,Fibrillation,80336.28861788618,80445.33333333333
7.425207,7.437236,PSW,81862.91463414635,81995.53658536586
7.243433,7.257868,PSW,79858.84959349594,80017.99593495936
7.136506,7.148803,Fibrillation,78679.98780487805,78815.55691056911
7.515383,7.536390,PSW,82857.10569105692,83088.70460704606
7.955474,7.973592,PSW,87709.1029810298,87908.85704607047
7.739892,7.761162,PSW,85332.31910569106,85566.81300813008
7.727288,7.745669,Fibrillation,85193.35975609756,85396.00880758808
7.562911,7.579979,Fibrillation,83381.09823848239,83569.27235772357
7.572101,7.586018,PSW,83482.42276422764,83635.85704607047
7.657178,7.679498,PSW,84420.39837398374,84666.47222222222
7.859368,7.877486,Fibrillation,86649.5379403794,86849.29200542005
7.871709,7.885101,PSW,86785.60230352303,86933.24661246613
8.002076,8.015468,Fibrillation,88222.8943089431,88370.53861788618
8.159364,8.174856,Fibrillation,89956.99119241192,90127.79539295394
8.056956,8.073499,PSW,88827.94647696477,89010.33062330623
8.008116,8.018356,PSW,88289.47899728997,88402.38346883468
8.182209,8.201902,PSW,90208.85501355014,90425.97899728997
8.229211,8.250743,PSW,90727.05758807588,90964.44647696477
8.558960,8.585962,PSW,94362.53658536586,94660.23983739837
8.628554,8.639967,PSW,95129.81300813008,95255.64634146342
8.642751,8.653886,PSW,95286.33739837399,95409.10162601626
8.636070,8.647484,Fibrillation,95212.67886178862,95338.51219512195
8.489644,8.512192,Fibrillation,93598.32926829268,93846.9268292683
8.332361,8.364096,Fibrillation,91864.28455284552,92214.16260162601
8.399171,8.437587,PSW,92600.86991869919,93024.40650406505
8.501336,8.519987,PSW,93727.23170731707,93932.86178861788
8.342104,8.362426,PSW,91971.70325203252,92195.74796747968
8.731696,8.750232,PSW,96266.9512195122,96471.31707317074
9.078006,9.093012,PSW,100085.0243902439,100250.46341463414
8.792307,8.817317,Fibrillation,96935.19512195123,97210.9268292683
9.091835,9.111843,Fibrillation,100237.48780487805,100458.0731707317
8.917062,8.935304,Fibrillation,98310.60975609756,98511.73170731707
8.927948,8.947662,PSW,98430.63414634146,98647.9756097561
8.890581,8.912060,PSW,98018.65853658537,98255.46341463414
8.850271,8.868808,PSW,97574.24390243902,97778.60975609756
9.098897,9.112137,PSW,100315.34146341463,100461.31707317074
9.527254,9.544712,PSW,105037.9837398374,105230.45257452574
9.208514,9.222030,Fibrillation,101523.8753387534,101672.88346883468
9.326212,9.349300,Fibrillation,102821.48780487805,103076.0433604336
9.501631,9.521341,Fibrillation,104755.4891598916,104972.79268292683
9.510078,9.521341,PSW,104848.61924119241,104972.79268292683
9.333251,9.343669,PSW,102899.09620596207,103013.9566395664
9.295802,9.309599,PSW,102486.21951219512,102638.33197831978
9.216961,9.227380,PSW,101617.00542005419,101731.86585365854
9.859559,9.896449,PSW,108701.64634146342,109108.35365853658
9.985198,10.009256,PSW,110086.80894308943,110352.05284552845
9.748623,9.778563,PSW,107478.57723577236,107808.65853658537
9.663350,9.693022,PSW,106538.4349593496,106865.56910569106
9.929329,9.943764,Fibrillation,109470.85365853658,109630.0
9.779632,9.793800,Fibrillation,107820.44715447155,107976.64634146342
9.637420,9.657201,Fibrillation,106252.56097560975,106470.65040650406
9.786582,9.797542,PSW,107897.0731707317,108017.90650406505
9.936012,9.950179,PSW,109544.5325203252,109700.73170731707
10.061955,10.084249,Fibrillation,110933.06097560975,111178.85365853658
10.221089,10.233133,Fibrillation,112687.51219512195,112820.29674796748
10.034536,10.056830,PSW,110630.76422764227,110876.55691056911
10.076818,10.091681,PSW,111096.92276422764,111260.78455284552
10.189570,10.212120,PSW,112340.01219512195,112588.63008130081
10.213658,10.222370,PSW,112605.581300813,112701.63821138212
10.226983,10.241846,PSW,112752.4918699187,112916.35365853658
